date,cup_lump,rubber_sheet,ribbed_smoked_sheet,latex,fob,tocom,sicom,jpy,sgd,usd,crude_oil
2021-10-27,49.0,53.13,56.67,54.0,63.45,217.5,194.0,3.4177,24.6867,0.03,71.86
2021-10-28,49.5,54.04,57.16,54.2,63.7,217.2,195.5,3.4195,24.6803,0.0301,71.69
2021-10-29,50.0,53.62,57.56,54.5,64.0,219.5,195.5,3.4224,24.6721,0.03,71.33
2021-11-01,49.5,54.24,58.04,54.8,63.65,217.2,193.4,3.4228,24.683,0.03,71.84
2021-11-02,49.5,53.96,57.5,54.8,63.15,214.6,194.1,3.424,24.6498,0.03,71.98
2021-11-03,49.5,53.45,57.04,54.5,63.15,214.6,194.9,3.4208,24.7014,0.03,70.12
2021-11-04,49.0,53.69,56.95,54.2,62.6,208.3,194.9,3.4098,24.6578,0.03,69.91
2021-11-05,49.0,53.21,56.58,53.5,61.9,207.8,188.7,3.4136,24.5798,0.0301,71.94
2021-11-08,48.5,52.68,55.86,52.8,61.95,209.6,189.4,3.4372,24.4232,0.0304,72.41
2021-11-09,48.5,53.19,56.0,52.3,61.85,208.2,189.4,3.4416,24.3245,0.0305,72.94
2021-11-10,48.5,53.19,56.0,51.8,61.7,207.7,189.3,3.4704,24.237,0.0305,71.33
2021-11-11,48.5,52.85,55.82,52.0,62.2,209.4,190.0,3.4697,24.2507,0.0304,71.58
2021-11-12,48.8,53.13,56.18,52.3,62.75,212.5,191.0,3.471,24.2276,0.0305,70.96
2021-11-15,49.0,53.83,57.0,52.5,62.9,213.3,191.4,3.4853,24.1761,0.0305,70.97
2021-11-16,49.5,54.35,57.17,53.0,63.05,211.1,191.7,3.5038,24.1306,0.0305,71.11
2021-11-17,50.0,54.35,57.19,54.5,63.35,211.0,190.0,3.4937,24.0634,0.0306,69.83
2021-11-18,50.0,54.6,57.33,55.5,63.1,211.0,189.4,3.5057,24.0121,0.0307,70.82
2021-11-19,49.5,54.25,57.19,55.7,63.45,217.7,192.2,3.475,24.0728,0.0305,69.09
2021-11-22,49.8,54.78,57.59,58.0,64.5,225.1,195.3,3.4774,24.1991,0.0303,70.22
2021-11-23,50.5,55.19,58.72,59.5,65.7,225.1,195.1,3.4748,24.2422,0.0302,72.03
2021-11-24,50.5,55.42,60.06,60.0,67.05,229.2,200.0,3.4578,24.3806,0.03,71.86
2021-11-25,50.5,57.51,62.2,60.0,68.1,236.4,203.0,3.4536,24.397,0.0299,77.41
2021-11-26,50.5,58.5,63.09,61.0,67.1,228.1,208.0,3.3541,24.6136,0.0296,63.98
2021-11-29,49.5,56.74,61.28,60.5,67.25,229.7,211.1,3.365,24.6184,0.0296,65.88
2021-11-30,49.0,57.26,61.55,60.0,67.4,225.9,210.0,3.354,24.7014,0.0296,62.5
2021-12-01,49.0,57.5,61.55,60.0,66.8,228.9,199.4,3.3417,24.6888,0.0296,62.43
2021-12-02,49.0,57.01,60.72,59.5,66.8,226.0,199.7,3.3378,24.7372,0.0295,63.43
2021-12-03,49.0,57.01,60.93,59.5,66.4,223.6,198.6,3.3314,24.6593,0.0295,63.69
2021-12-06,49.0,57.01,60.93,59.5,66.4,223.6,198.6,3.3314,24.6593,0.0295,63.69
2021-12-07,48.5,56.8,60.66,57.5,65.55,221.4,194.3,3.371,24.6414,0.0297,68.34
2021-12-08,48.5,56.25,58.54,54.5,64.6,221.1,192.9,3.3918,24.6051,0.0298,68.99
2021-12-09,48.5,55.51,58.64,52.5,63.5,219.3,191.7,3.3752,24.6099,0.0298,67.84
2021-12-10,48.5,55.0,57.59,52.5,63.6,221.5,190.7,3.3704,24.6445,0.0297,68.26
2021-12-13,49.0,54.57,57.56,52.5,64.2,224.5,193.7,3.4,24.4042,0.0299,67.96
2021-12-14,49.0,55.35,58.69,53.0,64.6,222.5,193.1,3.4014,24.3815,0.0299,67.51
2021-12-15,49.0,55.13,59.04,53.2,64.9,222.8,192.5,3.4097,24.4763,0.0299,67.28
2021-12-16,49.0,55.13,59.17,53.2,64.4,221.2,191.3,3.4022,24.4958,0.0299,68.0
2021-12-17,48.5,55.45,58.85,52.2,64.4,222.7,192.5,3.4094,24.3656,0.03,66.44
2021-12-20,48.0,55.5,58.64,51.2,63.3,221.0,191.5,3.3783,24.5794,0.0297,64.97
2021-12-21,47.5,54.52,56.98,51.2,63.1,222.0,193.3,3.3852,24.6848,0.0297,67.0
2021-12-22,47.5,54.0,56.75,51.2,63.4,224.6,192.7,3.3882,24.7009,0.0297,67.67
2021-12-23,47.5,54.28,57.02,51.5,63.4,220.8,192.8,3.4123,24.6541,0.0298,68.54
2021-12-24,47.0,54.35,57.09,50.0,63.15,217.1,193.0,3.4203,24.5827,0.0299,68.54
2021-12-27,46.5,54.35,56.65,48.5,62.65,217.7,194.4,3.424,24.6961,0.0298,70.1
2021-12-28,46.0,53.76,56.03,48.0,63.15,221.3,195.0,3.4221,24.7545,0.0298,70.45
2021-12-29,46.5,53.86,56.53,48.0,63.45,223.0,199.1,3.429,24.7671,0.0298,71.09
2021-12-30,46.5,53.74,56.79,48.0,63.5,222.8,199.1,3.448,24.6562,0.03,71.44
2021-12-31,46.5,53.74,56.79,48.0,63.5,222.8,199.1,3.448,24.6562,0.03,71.44
2022-01-03,46.5,53.88,56.13,48.0,63.9,222.8,196.5,3.4672,24.5477,0.0301,71.11
2022-01-04,46.5,53.88,57.15,49.0,64.2,224.7,196.7,3.4905,24.5188,0.0301,72.11
2022-01-05,47.0,53.64,57.56,51.5,64.75,229.0,197.5,3.4959,24.4422,0.0301,72.23
2022-01-06,47.5,54.4,58.2,52.8,64.4,224.0,193.5,3.4501,24.651,0.0298,72.97
2022-01-07,47.5,54.64,57.82,53.0,64.5,226.0,196.4,3.4349,24.7935,0.0297,72.66
2022-01-10,48.5,54.77,57.81,51.0,64.6,226.0,197.6,3.4245,24.7789,0.0297,72.01
2022-01-11,49.0,55.01,57.89,51.0,64.8,225.8,197.8,3.4601,24.6557,0.03,74.25
2022-01-12,49.3,54.82,58.13,52.0,65.05,229.0,199.5,3.4403,24.7418,0.03,74.91
2022-01-13,49.5,55.24,48.49,54.5,65.7,230.0,199.4,3.4361,24.6676,0.0301,74.79
2022-01-14,49.5,55.81,59.39,56.5,66.1,232.1,202.3,3.4377,24.6346,0.0301,75.84
2022-01-17,49.2,56.05,60.02,54.5,65.75,230.9,201.0,3.4612,24.5347,0.0302,83.69
2022-01-18,48.8,55.96,58.93,53.0,65.05,233.0,199.0,3.4625,24.4747,0.0302,77.03
2022-01-19,49.0,55.47,57.85,53.0,65.75,238.4,200.9,3.4706,24.3975,0.0304,77.57
2022-01-20,49.8,55.86,58.67,53.8,66.15,236.7,199.2,3.4646,24.423,0.0304,78.03
2022-01-21,49.7,56.05,59.11,56.0,65.6,232.3,199.0,3.4522,24.4648,0.0304,77.47
2022-01-24,49.0,55.19,58.33,54.5,64.7,228.2,195.5,3.45,24.5153,0.0303,76.08
2022-01-25,48.6,54.85,57.47,53.0,64.6,228.2,196.5,3.4493,24.5333,0.0303,77.32
2022-01-26,48.6,54.95,57.39,53.0,64.9,223.7,204.0,3.4611,24.5549,0.0302,78.42
2022-01-27,49.5,55.34,57.69,53.5,65.1,223.0,203.4,3.4616,24.6101,0.03,77.79
2022-01-28,49.5,55.29,58.16,54.5,65.35,225.3,201.9,3.4441,24.6606,0.0299,77.74
2022-01-31,49.6,55.16,58.16,56.0,65.85,231.0,201.9,3.4627,24.5801,0.0301,78.3
2022-02-01,49.8,55.55,58.85,56.7,66.15,233.5,201.9,3.4541,24.6052,0.0301,78.19
2022-02-02,49.5,55.82,59.15,56.7,66.6,232.6,201.9,3.4532,24.5807,0.0302,78.63
2022-02-03,49.0,56.26,59.58,57.0,66.8,232.7,202.0,3.4703,24.6336,0.0302,79.9
2022-02-04,49.5,56.38,59.79,57.2,66.95,232.7,204.7,3.4924,24.4986,0.0303,81.04
2022-02-07,49.5,56.33,59.95,58.5,67.45,235.2,206.9,3.4864,24.5481,0.0303,81.05
2022-02-08,49.7,57.46,61.0,59.5,68.25,236.5,206.6,3.5097,24.4555,0.0304,79.63
2022-02-09,50.0,57.87,62.29,60.3,68.75,236.0,203.0,3.5296,24.3666,0.0306,80.61
2022-02-10,50.4,59.14,63.06,61.3,69.35,237.5,208.2,3.5431,24.329,0.0305,80.5
2022-02-11,51.0,59.46,63.69,62.0,69.45,237.5,208.3,3.525,24.2748,0.0305,81.92
2022-02-14,50.9,60.06,63.77,64.0,70.1,244.0,215.3,3.5602,24.0665,0.0308,82.7
2022-02-15,51.3,60.74,64.63,65.0,69.9,242.0,219.3,3.5718,24.052,0.0309,79.91
2022-02-16,51.3,60.74,64.63,65.0,69.9,242.0,219.3,3.5718,24.052,0.0309,79.91
2022-02-17,51.6,60.59,63.92,65.5,70.15,245.6,217.7,3.5781,23.891,0.0311,79.97
2022-02-18,51.8,61.13,64.22,66.0,70.85,253.0,217.8,3.5736,23.8877,0.0311,80.74
2022-02-21,52.3,61.8,65.0,67.5,71.75,255.9,219.8,3.5523,23.9786,0.031,92.65
2022-02-22,51.8,62.32,66.6,68.5,72.45,253.2,219.7,3.5475,24.0933,0.0308,82.11
2022-02-23,52.0,63.29,66.6,69.0,72.8,253.2,223.0,3.5616,23.9531,0.031,82.83
2022-02-24,51.5,63.21,66.9,69.5,73.3,257.0,217.7,3.5381,24.0705,0.0306,81.68
2022-02-25,52.3,65.01,67.73,70.0,74.15,259.5,217.7,3.559,23.9625,0.0308,81.03
2022-02-28,53.3,65.59,68.37,70.5,74.75,261.5,217.3,3.5176,24.1089,0.0306,82.24
2022-03-01,52.8,64.99,68.97,71.0,74.05,255.0,221.9,3.5113,24.0813,0.0306,83.68
2022-03-02,52.3,64.96,68.26,71.2,74.35,258.0,226.0,3.5506,24.005,0.0307,87.31
2022-03-03,52.3,65.18,68.67,71.0,74.55,257.0,226.6,3.5417,24.0142,0.0307,87.65
2022-03-04,52.0,65.75,69.05,70.5,73.65,250.7,225.1,3.509,24.0244,0.0306,94.42
2022-03-07,51.8,65.35,67.76,69.5,73.35,246.0,221.0,3.4924,24.222,0.0303,96.28
2022-03-08,51.8,64.52,68.46,68.8,72.75,240.4,216.9,3.4816,24.2899,0.0301,96.77
2022-03-09,51.1,63.69,66.8,68.3,73.4,245.0,219.4,3.5054,24.3098,0.0303,86.17
2022-03-10,51.6,64.2,67.36,68.5,73.6,245.8,218.4,3.5042,24.3637,0.0302,86.81
2022-03-11,51.3,63.75,67.64,68.0,73.25,244.3,214.6,3.5166,24.3992,0.03,90.23
2022-03-14,50.6,63.52,67.25,66.5,73.35,242.0,210.0,3.5309,24.4643,0.0299,86.76
2022-03-15,50.3,63.63,67.39,66.0,73.6,244.9,210.9,3.5244,24.5279,0.0298,84.13
2022-03-16,50.0,63.69,67.64,65.5,73.15,239.3,210.7,3.5556,24.5327,0.0299,82.7
2022-03-17,49.8,62.89,67.07,65.5,73.15,244.2,213.9,3.5698,24.5217,0.0301,88.12
2022-03-18,49.8,62.24,67.11,64.5,73.6,247.5,215.5,3.5744,24.5556,0.03,89.2
2022-03-21,50.6,63.11,67.52,64.7,73.7,247.5,219.1,3.5599,24.6999,0.0298,93.25
2022-03-22,50.8,62.85,67.81,65.0,74.0,252.8,217.3,3.6043,24.6794,0.0298,92.69
2022-03-23,50.8,63.44,68.19,65.5,74.55,257.0,218.1,3.6024,24.7496,0.0297,95.72
2022-03-24,50.8,63.88,68.67,66.0,74.75,253.2,218.0,3.6484,24.6833,0.0298,93.48
2022-03-25,51.1,64.25,68.88,66.3,75.55,258.0,216.5,3.6311,24.7203,0.0298,94.83
2022-03-28,51.1,64.6,69.68,66.7,76.0,257.3,207.7,3.666,24.8053,0.0296,89.61
2022-03-29,51.1,64.64,70.07,67.0,76.25,253.4,215.9,3.665,24.6923,0.0298,89.68
2022-03-30,50.6,65.26,70.39,67.2,76.95,255.5,209.0,3.6522,24.6414,0.03,92.86
2022-03-31,51.1,65.81,71.09,67.2,77.8,257.2,212.0,3.6544,24.5555,0.03,89.6
2022-04-01,51.1,66.05,71.93,67.5,78.8,257.3,216.9,3.6521,24.6849,0.0298,91.33
2022-04-04,51.1,67.15,72.95,67.8,80.0,266.0,220.7,3.6684,24.6462,0.0299,94.47
2022-04-05,51.6,68.09,74.17,68.5,81.3,267.0,221.9,3.683,24.6617,0.0298,93.74
2022-04-06,51.6,68.09,74.17,68.5,81.3,267.0,221.9,3.683,24.6617,0.0298,93.74
2022-04-07,51.35,68.09,75.5,68.7,82.0,263.0,213.4,3.6991,24.5905,0.0299,91.19
2022-04-08,50.65,69.95,75.85,68.9,81.35,265.0,212.9,3.6989,24.6243,0.0298,92.99
2022-04-11,50.9,70.0,75.35,68.9,80.55,269.0,214.6,3.7284,24.6118,0.0297,90.58
2022-04-12,50.75,70.28,73.56,68.0,79.25,268.8,214.5,3.7307,24.617,0.0298,94.62
2022-04-13,50.75,70.28,73.56,68.0,79.25,268.8,214.5,3.7307,24.617,0.0298,94.62
2022-04-14,50.75,70.28,73.56,68.0,79.25,268.8,214.5,3.7307,24.617,0.0298,94.62
2022-04-15,50.75,70.28,73.56,68.0,79.25,268.8,214.5,3.7307,24.617,0.0298,94.62
2022-04-18,50.75,69.66,72.07,64.0,79.3,271.1,213.7,3.7665,24.7357,0.0297,98.43
2022-04-19,50.75,68.16,72.34,63.0,79.6,266.5,213.4,3.8125,24.6985,0.0296,93.91
2022-04-20,50.75,68.36,72.32,63.0,78.6,268.0,217.6,3.7857,24.7544,0.0296,94.49
2022-04-21,50.5,66.89,71.42,63.0,77.65,267.6,218.0,3.7845,24.8443,0.0295,95.89
2022-04-22,50.5,66.94,70.49,63.2,76.4,267.6,214.6,3.7812,24.7721,0.0294,93.68
2022-04-25,50.0,66.63,69.39,63.5,75.45,251.0,209.9,3.7517,24.829,0.0293,91.12
2022-04-26,48.5,65.58,68.24,62.8,74.3,250.1,207.0,3.712,24.8739,0.0291,92.89
2022-04-27,48.7,64.62,66.58,62.2,72.9,246.8,207.0,3.7375,24.8498,0.0291,93.11
2022-04-28,48.5,63.89,65.26,62.2,72.7,247.0,207.0,3.795,24.8432,0.029,94.15
2022-04-29,48.5,63.56,65.27,62.8,73.4,247.0,209.0,3.7896,24.7399,0.0292,93.33
2022-05-02,48.5,63.56,65.27,62.8,73.4,247.0,209.0,3.7896,24.7399,0.0292,93.33
2022-05-03,48.8,64.0,66.11,63.3,73.8,247.0,209.0,3.7842,24.823,0.0291,92.7
2022-05-04,48.8,64.0,66.11,63.3,73.8,247.0,209.0,3.7842,24.823,0.0291,92.7
2022-05-05,49.0,63.7,66.9,64.0,74.45,247.0,210.9,3.7828,24.8068,0.0291,97.31
2022-05-06,48.8,64.36,67.77,64.8,74.9,247.8,208.0,3.8009,24.7709,0.0291,98.73
2022-05-09,48.5,64.38,68.19,65.0,75.05,247.1,207.8,3.7655,24.858,0.0289,93.53
2022-05-10,48.0,62.4,68.4,65.0,75.05,246.7,211.8,3.7664,24.8796,0.0289,90.95
2022-05-11,48.2,63.75,68.11,66.0,74.6,248.0,212.6,3.7496,24.9209,0.0289,95.4
2022-05-12,48.2,63.75,67.99,66.5,74.5,247.9,210.3,3.6905,24.8408,0.0288,95.19
2022-05-13,48.2,63.75,67.99,66.5,74.5,247.9,210.3,3.6905,24.8408,0.0288,95.19
2022-05-16,48.2,63.75,67.99,66.5,74.5,247.9,210.3,3.6905,24.8408,0.0288,95.19
2022-05-17,48.2,63.56,67.83,67.0,74.75,242.5,210.7,3.7461,24.9206,0.029,97.22
2022-05-18,48.7,63.98,68.42,67.2,75.0,242.4,209.5,3.6969,24.8779,0.0288,94.48
2022-05-19,48.5,63.84,68.93,66.5,75.0,243.4,211.0,3.7073,24.9385,0.029,96.71
2022-05-20,48.5,63.59,68.8,66.5,75.2,244.5,210.0,3.7112,24.9041,0.029,96.7
2022-05-23,48.5,64.37,69.11,67.0,75.3,245.2,209.1,3.7444,24.858,0.0293,97.69
2022-05-24,48.5,63.88,69.2,67.2,75.7,242.5,210.0,3.7185,24.8342,0.0293,97.86
2022-05-25,48.5,64.68,69.56,67.2,75.6,250.7,216.3,3.7117,24.9273,0.0292,98.56
2022-05-26,48.5,65.06,69.49,66.7,75.7,245.6,218.9,3.7121,24.8926,0.0292,101.21
2022-05-27,48.5,64.96,69.55,66.2,75.8,248.0,217.0,3.721,24.9124,0.0293,102.05
2022-05-30,48.6,65.36,69.63,66.5,76.1,249.0,218.0,3.7405,24.925,0.0293,117.61
2022-05-31,48.8,65.58,69.97,66.8,76.45,251.0,217.0,3.7472,25.0292,0.0291,101.42
2022-06-01,49.2,65.87,70.35,67.0,76.45,251.8,216.5,3.7853,24.9836,0.0291,102.72
2022-06-02,49.3,65.87,70.5,67.3,76.9,254.4,216.3,3.7882,24.9891,0.0292,104.21
2022-06-03,49.3,65.87,70.5,67.3,76.9,254.4,216.3,3.7882,24.9891,0.0292,104.21
2022-06-06,49.4,65.34,70.81,67.3,77.05,258.9,216.9,3.8357,24.9564,0.0291,105.92
2022-06-07,49.4,65.69,71.0,67.3,76.65,259.4,214.6,3.8496,25.0382,0.029,107.58
2022-06-08,49.3,65.91,70.41,67.3,76.45,258.1,214.5,3.8854,25.0781,0.0289,109.95
2022-06-09,49.3,66.81,70.25,66.5,76.95,259.5,215.2,3.8857,24.953,0.0289,109.51
2022-06-10,49.5,67.38,70.74,66.0,76.95,260.0,213.7,3.8693,25.0036,0.0288,108.22
2022-06-13,49.5,66.39,69.88,61.5,75.0,256.2,209.0,3.8513,24.9946,0.0287,108.1
2022-06-14,49.2,65.65,68.18,60.5,73.15,253.9,206.6,3.8662,25.1238,0.0285,106.36
2022-06-15,49.0,64.42,66.31,59.0,72.8,253.5,204.3,3.8446,25.0721,0.0287,104.31
2022-06-16,49.0,64.65,65.99,58.0,72.9,254.9,209.2,3.7739,25.3036,0.0285,106.04
2022-06-17,49.0,63.83,66.13,57.5,72.7,259.0,208.9,3.8276,25.3074,0.0284,99.76
2022-06-20,49.0,64.24,65.93,56.8,72.0,262.0,204.0,3.8212,25.4337,0.0283,108.84
2022-06-21,49.0,63.82,65.19,55.5,71.3,266.0,203.2,3.8656,25.4908,0.0283,101.07
2022-06-22,48.8,63.03,64.44,54.6,70.8,269.4,199.5,3.8478,25.5118,0.0282,98.15
2022-06-23,48.5,63.08,63.89,54.6,70.45,270.0,198.0,3.7987,25.4943,0.0282,94.97
2022-06-24,48.6,62.99,63.53,54.6,70.5,270.0,198.0,3.8112,25.5717,0.0282,96.83
2022-06-27,48.6,62.66,63.55,54.6,70.15,260.0,198.5,3.8268,25.523,0.0283,98.44
2022-06-28,48.7,62.67,62.69,53.8,69.85,262.0,198.8,3.8681,25.3404,0.0284,101.18
2022-06-29,48.7,61.83,62.0,52.8,69.9,260.4,199.0,3.8757,25.2654,0.0284,99.28
2022-06-30,48.8,61.35,62.02,52.8,69.95,260.6,199.0,3.8429,25.3939,0.0283,95.56
2022-07-01,48.7,60.72,62.08,52.8,69.95,259.8,194.3,3.7985,25.4672,0.0281,97.3
2022-07-04,48.7,60.38,62.05,52.8,69.95,260.5,194.7,3.7976,25.5694,0.028,110.4
2022-07-05,48.8,59.4,62.09,52.8,70.0,260.5,194.7,3.7784,25.5692,0.0278,88.46
2022-07-06,48.7,58.93,62.09,52.8,69.35,253.0,193.0,3.7521,25.7667,0.0276,87.14
2022-07-07,48.4,57.93,61.16,52.8,69.35,254.0,191.9,3.7709,25.7212,0.0277,90.9
2022-07-08,48.4,58.11,61.13,52.8,69.35,255.4,192.4,3.7926,25.6399,0.0279,93.28
2022-07-11,48.4,58.38,61.01,52.8,68.35,255.2,192.4,3.7888,25.7787,0.0276,93.41
2022-07-12,48.4,58.33,59.98,53.0,68.7,256.6,189.7,3.7809,25.696,0.0276,86.65
2022-07-13,48.4,58.33,59.98,53.0,68.7,256.6,189.7,3.7809,25.696,0.0276,86.65
2022-07-14,48.4,58.33,59.98,53.0,68.7,256.6,189.7,3.7809,25.696,0.0276,86.65
2022-07-15,48.0,58.77,60.33,53.0,67.4,261.0,175.6,3.7808,26.1515,0.0273,87.43
2022-07-18,48.0,57.37,59.0,53.0,67.4,261.0,176.6,3.7658,26.2164,0.0273,91.62
2022-07-19,48.1,57.33,59.02,52.3,66.85,259.0,175.8,3.7733,26.295,0.0273,92.43
2022-07-20,48.3,56.83,58.11,52.5,66.95,251.4,175.7,3.7636,26.3222,0.0272,92.42
2022-07-21,48.3,56.8,58.18,52.5,66.95,253.4,176.0,3.7359,26.4426,0.0272,89.95
2022-07-22,48.2,56.8,58.11,52.5,65.95,248.0,174.9,3.7125,26.3977,0.0273,88.93
2022-07-25,48.2,55.85,57.02,52.8,66.15,250.1,175.8,3.7227,26.4585,0.0272,90.89
2022-07-26,48.3,55.85,57.21,53.0,66.25,251.0,176.0,3.7275,26.412,0.0272,89.84
2022-07-27,48.3,55.88,57.28,53.2,66.35,250.8,176.8,3.7207,26.5144,0.0272,92.34
2022-07-28,48.3,55.88,57.28,53.2,66.35,250.8,176.8,3.7207,26.5144,0.0272,92.34
2022-07-29,48.3,55.92,57.35,53.2,66.35,251.8,173.5,3.6681,26.28,0.0275,93.87
2022-08-01,48.4,54.62,57.28,53.2,65.35,243.3,173.8,3.6417,26.229,0.0277,90.29
2022-08-02,48.2,54.2,56.29,52.7,65.0,234.6,171.4,3.6757,26.1879,0.0276,91.33
2022-08-03,48.0,53.94,55.95,51.7,65.1,239.1,169.5,3.6945,26.222,0.0276,88.32
2022-08-04,47.9,54.53,56.02,51.7,65.1,239.5,170.0,3.7004,26.0639,0.0278,85.99
2022-08-05,47.9,54.56,56.02,51.7,64.8,240.1,169.9,3.7722,25.8812,0.0279,86.39
2022-08-08,47.8,54.02,55.67,51.7,63.6,240.2,169.0,3.7826,25.8303,0.028,88.36
2022-08-09,49.9,54.01,54.38,51.0,63.25,239.5,169.0,3.814,25.6817,0.0282,88.08
2022-08-10,47.9,53.0,54.05,50.5,62.45,231.0,164.8,3.7566,25.7992,0.0283,89.68
2022-08-11,47.6,52.06,53.25,49.5,60.65,231.0,161.4,3.7784,25.677,0.0284,91.79
2022-08-12,47.6,52.06,53.25,49.5,60.65,231.0,161.4,3.7784,25.677,0.0284,91.79
2022-08-15,47.4,50.0,51.0,47.0,58.65,220.9,157.8,3.7523,25.7449,0.0281,87.9
2022-08-16,47.1,48.5,49.5,47.0,59.6,219.5,156.0,3.7902,25.6635,0.0282,85.48
2022-08-17,46.9,48.5,50.14,47.0,60.15,220.6,158.0,3.8052,25.6622,0.0282,86.84
2022-08-18,46.8,48.78,50.59,47.3,60.4,220.0,157.5,3.8115,25.7015,0.028,89.08
2022-08-19,46.8,48.95,50.81,47.5,59.85,224.0,157.5,3.827,25.6535,0.0279,89.61
2022-08-22,46.4,48.94,50.22,47.5,60.1,225.0,158.0,3.8049,25.8224,0.0277,89.45
2022-08-23,46.4,48.89,50.42,47.5,60.15,225.7,158.5,3.7921,25.8887,0.0277,92.53
2022-08-24,46.5,48.8,50.49,47.8,60.2,223.9,158.4,3.7957,25.8967,0.0277,93.65
2022-08-25,46.3,48.55,50.5,47.8,60.2,224.4,157.8,3.8065,25.799,0.0279,91.58
2022-08-26,45.9,48.46,50.4,47.8,59.75,228.0,157.8,3.7978,25.9251,0.0276,91.55
2022-08-29,45.5,48.18,50.0,48.0,59.9,229.9,156.5,3.8165,26.0135,0.0275,95.03
2022-08-30,45.3,48.35,50.13,48.2,59.8,226.9,151.8,3.8046,26.0764,0.0274,90.46
2022-08-31,44.3,48.06,50.01,47.3,59.35,228.5,151.3,3.7978,26.1286,0.0273,88.31
2022-09-01,43.6,47.51,49.55,46.5,57.85,221.7,149.6,3.8119,26.2029,0.0272,85.66
2022-09-02,42.7,47.02,48.0,45.5,56.9,223.1,146.9,3.8212,26.1592,0.0273,85.9
2022-09-05,42.2,46.06,47.03,45.5,56.95,223.6,145.9,3.8413,26.0597,0.0273,88.96
2022-09-06,42.0,45.52,47.07,45.5,57.0,222.5,145.0,3.8936,26.0539,0.0273,86.03
2022-09-07,40.9,45.5,47.07,45.5,56.9,219.6,145.0,3.9429,25.9399,0.0274,81.25
2022-09-08,40.7,45.08,47.0,45.5,57.05,222.1,145.0,3.9479,25.9607,0.0274,82.46
2022-09-09,40.7,45.33,47.14,45.5,57.25,222.9,143.5,3.9218,25.9633,0.0275,85.75
2022-09-12,40.7,44.9,47.28,45.5,57.1,222.0,144.0,3.9336,25.9827,0.0275,86.86
2022-09-13,40.8,45.27,47.15,45.5,57.45,220.0,148.5,3.9419,26.0465,0.0273,86.25
2022-09-14,41.2,45.71,47.5,45.5,57.85,216.4,149.6,3.9091,26.0257,0.0273,87.36
2022-09-15,41.1,45.98,47.89,45.5,58.45,215.8,150.5,3.8826,26.2134,0.0271,83.9
2022-09-16,41.7,46.1,48.49,45.5,58.55,214.4,150.2,3.8805,26.1714,0.0272,84.07
2022-09-19,41.5,46.11,48.57,45.5,58.4,214.4,149.8,3.8745,26.2414,0.0271,84.61
2022-09-20,41.3,45.8,48.42,45.5,58.2,218.0,150.8,3.8804,26.2553,0.027,83.28
2022-09-21,41.4,46.16,48.2,45.5,58.2,218.0,149.9,3.8692,26.2241,0.0269,82.43
2022-09-22,41.2,45.9,48.12,45.5,58.65,220.5,147.1,3.8082,26.3076,0.0268,83.03
2022-09-23,41.2,45.78,48.58,45.5,58.55,220.5,148.7,3.8168,26.2209,0.0266,78.25
2022-09-26,41.1,45.64,48.5,45.5,58.15,219.3,144.8,3.8127,26.3784,0.0263,76.18
2022-09-27,41.1,45.66,48.09,45.5,58.85,226.9,148.1,3.8095,26.3721,0.0263,77.81
2022-09-28,41.8,46.04,48.78,45.7,58.85,224.3,148.5,3.8208,26.2787,0.0265,81.24
2022-09-29,42.0,46.16,48.69,45.7,59.35,226.0,147.8,3.8113,26.4113,0.0264,80.42
2022-09-30,42.0,46.51,49.19,45.7,59.6,226.0,148.3,3.8203,26.3059,0.0264,78.72
2022-10-03,42.3,46.69,49.44,45.7,60.05,226.0,151.5,3.8215,26.404,0.0264,82.7
2022-10-04,42.3,46.93,49.9,45.9,60.55,225.8,152.0,3.8445,26.321,0.0267,85.5
2022-10-05,42.6,47.19,50.41,45.9,60.95,225.9,155.1,3.8589,26.2818,0.0267,86.84
2022-10-06,42.8,47.88,50.85,46.1,61.65,226.0,156.1,3.8794,26.156,0.0267,87.59
2022-10-07,43.2,48.67,51.52,46.4,62.45,226.8,157.0,3.8652,26.2174,0.0266,91.35
2022-10-10,43.5,49.22,52.36,46.5,63.0,226.8,156.7,3.8335,26.382,0.0263,89.84
2022-10-11,43.5,50.17,52.93,46.6,62.6,226.0,153.0,3.8263,26.4749,0.0262,87.97
2022-10-12,43.3,49.79,52.5,46.6,60.7,221.9,151.0,3.8732,26.4071,0.0264,86.06
2022-10-13,43.3,49.79,52.5,46.6,60.7,221.9,151.0,3.8732,26.4071,0.0264,86.06
2022-10-14,43.0,49.77,50.62,46.7,61.0,221.0,151.0,3.8836,26.8312,0.0261,85.61
2022-10-17,43.0,49.25,50.93,46.8,61.45,222.9,151.5,3.9085,26.7497,0.0262,85.46
2022-10-18,43.3,48.77,51.4,46.9,62.75,226.7,150.5,3.9142,26.7783,0.0262,82.82
2022-10-19,43.1,48.81,52.7,47.0,63.45,228.0,150.5,3.9075,26.8181,0.0261,85.55
2022-10-20,43.0,49.01,53.41,47.0,62.55,226.1,146.6,3.9252,26.7729,0.0261,85.98
2022-10-21,42.5,49.1,52.5,47.0,61.05,224.2,148.0,3.8802,26.7905,0.0263,85.05
2022-10-24,42.5,49.1,52.5,47.0,61.05,224.2,148.0,3.8802,26.7905,0.0263,85.05
